P ID,Product ID,Product Type,Quantity,Finished Size,Printed Pages,Stock,Cover,Lamination,1 Working Days,2 Working Days,3-4 Working Days,7-10 Working Days,VAT
49,F20000A4SS250sML,Flyers,20000,A4,Single Sided,250gsm Silk,NULL,Matt Lamination,1392,1392,1210,1150,20
49,F25000A4SS250sML,Flyers,25000,A4,Single Sided,250gsm Silk,NULL,Matt Lamination,1727,1727,1501,1426,20
49,F100A4DS250sML,Flyers,100,A4,Double Sided,250gsm Silk,NULL,Matt Lamination,38,38,31,29,20
49,F250A4DS250sML,Flyers,250,A4,Double Sided,250gsm Silk,NULL,Matt Lamination,63,63,52,49,20
49,F500A4DS250sML,Flyers,500,A4,Double Sided,250gsm Silk,NULL,Matt Lamination,98,98,85,79,20
49,F1000A4DS250sML,Flyers,1000,A4,Double Sided,250gsm Silk,NULL,Matt Lamination,123,123,107,99,20
49,F2000A4DS250sML,Flyers,2000,A4,Double Sided,250gsm Silk,NULL,Matt Lamination,193,193,168,156,20
49,F5000A4DS250sML,Flyers,5000,A4,Double Sided,250gsm Silk,NULL,Matt Lamination,399,399,347,321,20
49,F10000A4DS250sML,Flyers,10000,A4,Double Sided,250gsm Silk,NULL,Matt Lamination,760,760,661,628,20
49,F15000A4DS250sML,Flyers,15000,A4,Double Sided,250gsm Silk,NULL,Matt Lamination,1066,1066,927,881,20
49,F20000A4DS250sML,Flyers,20000,A4,Double Sided,250gsm Silk,NULL,Matt Lamination,1414,1414,1229,1168,20
49,F25000A4DS250sML,Flyers,25000,A4,Double Sided,250gsm Silk,NULL,Matt Lamination,1751,1751,1523,1447,20
49,F100A4SS250sGL,Flyers,100,A4,Single Sided,250gsm Silk,NULL,Gloss Lamination,36,36,30,28,20
49,F250A4SS250sGL,Flyers,250,A4,Single Sided,250gsm Silk,NULL,Gloss Lamination,56,56,47,44,20
49,F500A4SS250sGL,Flyers,500,A4,Single Sided,250gsm Silk,NULL,Gloss Lamination,92,92,80,74,20
49,F1000A4SS250sGL,Flyers,1000,A4,Single Sided,250gsm Silk,NULL,Gloss Lamination,103,103,89,83,20
49,F2000A4SS250sGL,Flyers,2000,A4,Single Sided,250gsm Silk,NULL,Gloss Lamination,163,163,141,131,20
49,F5000A4SS250sGL,Flyers,5000,A4,Single Sided,250gsm Silk,NULL,Gloss Lamination,333,333,289,268,20
49,F10000A4SS250sGL,Flyers,10000,A4,Single Sided,250gsm Silk,NULL,Gloss Lamination,636,636,553,526,20
49,F15000A4SS250sGL,Flyers,15000,A4,Single Sided,250gsm Silk,NULL,Gloss Lamination,897,897,780,741,20
49,F20000A4SS250sGL,Flyers,20000,A4,Single Sided,250gsm Silk,NULL,Gloss Lamination,1193,1193,1037,986,20
49,F25000A4SS250sGL,Flyers,25000,A4,Single Sided,250gsm Silk,NULL,Gloss Lamination,1478,1478,1285,1221,20
49,F100A4DS250sGL,Flyers,100,A4,Double Sided,250gsm Silk,NULL,Gloss Lamination,37,37,31,29,20
49,F250A4DS250sGL,Flyers,250,A4,Double Sided,250gsm Silk,NULL,Gloss Lamination,61,61,51,48,20
49,F500A4DS250sGL,Flyers,500,A4,Double Sided,250gsm Silk,NULL,Gloss Lamination,95,95,82,76,20
49,F1000A4DS250sGL,Flyers,1000,A4,Double Sided,250gsm Silk,NULL,Gloss Lamination,113,113,99,92,20
49,F2000A4DS250sGL,Flyers,2000,A4,Double Sided,250gsm Silk,NULL,Gloss Lamination,175,175,152,141,20
49,F5000A4DS250sGL,Flyers,5000,A4,Double Sided,250gsm Silk,NULL,Gloss Lamination,354,354,307,284,20
49,F10000A4DS250sGL,Flyers,10000,A4,Double Sided,250gsm Silk,NULL,Gloss Lamination,669,669,581,552,20
49,F15000A4DS250sGL,Flyers,15000,A4,Double Sided,250gsm Silk,NULL,Gloss Lamination,917,917,797,758,20
49,F20000A4DS250sGL,Flyers,20000,A4,Double Sided,250gsm Silk,NULL,Gloss Lamination,1215,1215,1057,1005,20
49,F25000A4DS250sGL,Flyers,25000,A4,Double Sided,250gsm Silk,NULL,Gloss Lamination,1503,1503,1307,1242,20
49,F100A4SS250sSL,Flyers,100,A4,Single Sided,250gsm Silk,NULL,Soft-Touch Lamination,41,41,35,33,20
49,F250A4SS250sSL,Flyers,250,A4,Single Sided,250gsm Silk,NULL,Soft-Touch Lamination,70,70,58,54,20
49,F500A4SS250sSL,Flyers,500,A4,Single Sided,250gsm Silk,NULL,Soft-Touch Lamination,120,120,104,97,20
49,F1000A4SS250sSL,Flyers,1000,A4,Single Sided,250gsm Silk,NULL,Soft-Touch Lamination,199,199,173,161,20
49,F2000A4SS250sSL,Flyers,2000,A4,Single Sided,250gsm Silk,NULL,Soft-Touch Lamination,355,355,308,285,20
49,F5000A4SS250sSL,Flyers,5000,A4,Single Sided,250gsm Silk,NULL,Soft-Touch Lamination,813,813,707,654,20
49,F10000A4SS250sSL,Flyers,10000,A4,Single Sided,250gsm Silk,NULL,Soft-Touch Lamination,1597,1597,1388,1319,20
49,F15000A4SS250sSL,Flyers,15000,A4,Single Sided,250gsm Silk,NULL,Soft-Touch Lamination,2338,2338,2033,1932,20
49,F20000A4SS250sSL,Flyers,20000,A4,Single Sided,250gsm Silk,NULL,Soft-Touch Lamination,3114,3114,2708,2573,20
49,F25000A4SS250sSL,Flyers,25000,A4,Single Sided,250gsm Silk,NULL,Soft-Touch Lamination,3880,3880,3373,3205,20
49,F100A4DS250sSL,Flyers,100,A4,Double Sided,250gsm Silk,NULL,Soft-Touch Lamination,43,43,35,33,20
49,F250A4DS250sSL,Flyers,250,A4,Double Sided,250gsm Silk,NULL,Soft-Touch Lamination,75,75,62,58,20
49,F500A4DS250sSL,Flyers,500,A4,Double Sided,250gsm Silk,NULL,Soft-Touch Lamination,121,121,105,98,20
49,F1000A4DS250sSL,Flyers,1000,A4,Double Sided,250gsm Silk,NULL,Soft-Touch Lamination,202,202,176,163,20
49,F2000A4DS250sSL,Flyers,2000,A4,Double Sided,250gsm Silk,NULL,Soft-Touch Lamination,352,352,306,284,20
49,F5000A4DS250sSL,Flyers,5000,A4,Double Sided,250gsm Silk,NULL,Soft-Touch Lamination,797,797,693,642,20
49,F10000A4DS250sSL,Flyers,10000,A4,Double Sided,250gsm Silk,NULL,Soft-Touch Lamination,1555,1555,1352,1285,20
49,F15000A4DS250sSL,Flyers,15000,A4,Double Sided,250gsm Silk,NULL,Soft-Touch Lamination,2358,2358,2050,1948,20
49,F20000A4DS250sSL,Flyers,20000,A4,Double Sided,250gsm Silk,NULL,Soft-Touch Lamination,3136,3136,2727,2591,20
49,F25000A4DS250sSL,Flyers,25000,A4,Double Sided,250gsm Silk,NULL,Soft-Touch Lamination,3904,3904,3395,3226,20
49,F100A4SS350sNL,Flyers,100,A4,Single Sided,350gsm Silk,NULL,No lamination,28,28,23,22,0
49,F250A4SS350sNL,Flyers,250,A4,Single Sided,350gsm Silk,NULL,No lamination,36,36,30,28,0
49,F500A4SS350sNL,Flyers,500,A4,Single Sided,350gsm Silk,NULL,No lamination,56,56,49,46,0
49,F1000A4SS350sNL,Flyers,1000,A4,Single Sided,350gsm Silk,NULL,No lamination,81,81,70,65,0
49,F2000A4SS350sNL,Flyers,2000,A4,Single Sided,350gsm Silk,NULL,No lamination,130,130,113,105,0
49,F5000A4SS350sNL,Flyers,5000,A4,Single Sided,350gsm Silk,NULL,No lamination,289,289,251,233,0
49,F10000A4SS350sNL,Flyers,10000,A4,Single Sided,350gsm Silk,NULL,No lamination,518,518,450,428,0
49,F15000A4SS350sNL,Flyers,15000,A4,Single Sided,350gsm Silk,NULL,No lamination,702,702,611,581,0
49,F20000A4SS350sNL,Flyers,20000,A4,Single Sided,350gsm Silk,NULL,No lamination,929,929,808,768,0
49,F25000A4SS350sNL,Flyers,25000,A4,Single Sided,350gsm Silk,NULL,No lamination,1155,1155,1005,955,0
49,F100A4DS350sNL,Flyers,100,A4,Double Sided,350gsm Silk,NULL,No lamination,31,31,26,25,0
49,F250A4DS350sNL,Flyers,250,A4,Double Sided,350gsm Silk,NULL,No lamination,43,43,36,34,0
49,F500A4DS350sNL,Flyers,500,A4,Double Sided,350gsm Silk,NULL,No lamination,63,63,55,51,0
49,F1000A4DS350sNL,Flyers,1000,A4,Double Sided,350gsm Silk,NULL,No lamination,98,98,85,79,0
49,F2000A4DS350sNL,Flyers,2000,A4,Double Sided,350gsm Silk,NULL,No lamination,130,130,113,105,0
49,F5000A4DS350sNL,Flyers,5000,A4,Double Sided,350gsm Silk,NULL,No lamination,276,276,240,222,0
49,F10000A4DS350sNL,Flyers,10000,A4,Double Sided,350gsm Silk,NULL,No lamination,520,520,452,430,0
49,F15000A4DS350sNL,Flyers,15000,A4,Double Sided,350gsm Silk,NULL,No lamination,719,719,625,594,0
49,F20000A4DS350sNL,Flyers,20000,A4,Double Sided,350gsm Silk,NULL,No lamination,947,947,824,783,0
49,F25000A4DS350sNL,Flyers,25000,A4,Double Sided,350gsm Silk,NULL,No lamination,1176,1176,1022,971,0
49,F100A4SS350sML,Flyers,100,A4,Single Sided,350gsm Silk,NULL,Matt Lamination,40,40,33,31,20
49,F250A4SS350sML,Flyers,250,A4,Single Sided,350gsm Silk,NULL,Matt Lamination,59,59,49,46,20
49,F500A4SS350sML,Flyers,500,A4,Single Sided,350gsm Silk,NULL,Matt Lamination,105,105,91,85,20
49,F1000A4SS350sML,Flyers,1000,A4,Single Sided,350gsm Silk,NULL,Matt Lamination,131,131,114,106,20
49,F2000A4SS350sML,Flyers,2000,A4,Single Sided,350gsm Silk,NULL,Matt Lamination,220,220,191,177,20
49,F5000A4SS350sML,Flyers,5000,A4,Single Sided,350gsm Silk,NULL,Matt Lamination,500,500,434,402,20
49,F10000A4SS350sML,Flyers,10000,A4,Single Sided,350gsm Silk,NULL,Matt Lamination,923,923,803,763,20
49,F15000A4SS350sML,Flyers,15000,A4,Single Sided,350gsm Silk,NULL,Matt Lamination,1294,1294,1125,1069,20
49,F20000A4SS350sML,Flyers,20000,A4,Single Sided,350gsm Silk,NULL,Matt Lamination,1715,1715,1491,1417,20
49,F25000A4SS350sML,Flyers,25000,A4,Single Sided,350gsm Silk,NULL,Matt Lamination,2136,2136,1857,1765,20
49,F100A4DS350sML,Flyers,100,A4,Double Sided,350gsm Silk,NULL,Matt Lamination,44,44,37,35,20
49,F250A4DS350sML,Flyers,250,A4,Double Sided,350gsm Silk,NULL,Matt Lamination,68,68,56,52,20
49,F500A4DS350sML,Flyers,500,A4,Double Sided,350gsm Silk,NULL,Matt Lamination,106,106,92,86,20
49,F1000A4DS350sML,Flyers,1000,A4,Double Sided,350gsm Silk,NULL,Matt Lamination,145,145,126,117,20
49,F2000A4DS350sML,Flyers,2000,A4,Double Sided,350gsm Silk,NULL,Matt Lamination,211,211,183,170,20
49,F5000A4DS350sML,Flyers,5000,A4,Double Sided,350gsm Silk,NULL,Matt Lamination,469,469,408,378,20
49,F10000A4DS350sML,Flyers,10000,A4,Double Sided,350gsm Silk,NULL,Matt Lamination,899,899,782,743,20
49,F15000A4DS350sML,Flyers,15000,A4,Double Sided,350gsm Silk,NULL,Matt Lamination,1314,1314,1143,1086,20
49,F20000A4DS350sML,Flyers,20000,A4,Double Sided,350gsm Silk,NULL,Matt Lamination,1737,1737,1511,1436,20
49,F25000A4DS350sML,Flyers,25000,A4,Double Sided,350gsm Silk,NULL,Matt Lamination,2160,2160,1879,1786,20
49,F100A4SS350sGL,Flyers,100,A4,Single Sided,350gsm Silk,NULL,Gloss Lamination,39,39,32,30,20
49,F250A4SS350sGL,Flyers,250,A4,Single Sided,350gsm Silk,NULL,Gloss Lamination,58,58,48,45,20
49,F500A4SS350sGL,Flyers,500,A4,Single Sided,350gsm Silk,NULL,Gloss Lamination,102,102,88,82,20
49,F1000A4SS350sGL,Flyers,1000,A4,Single Sided,350gsm Silk,NULL,Gloss Lamination,121,121,105,98,20
49,F2000A4SS350sGL,Flyers,2000,A4,Single Sided,350gsm Silk,NULL,Gloss Lamination,200,200,174,161,20
49,F5000A4SS350sGL,Flyers,5000,A4,Single Sided,350gsm Silk,NULL,Gloss Lamination,450,450,391,362,20
49,F10000A4SS350sGL,Flyers,10000,A4,Single Sided,350gsm Silk,NULL,Gloss Lamination,824,824,716,681,20
49,F15000A4SS350sGL,Flyers,15000,A4,Single Sided,350gsm Silk,NULL,Gloss Lamination,1145,1145,996,947,20
49,F20000A4SS350sGL,Flyers,20000,A4,Single Sided,350gsm Silk,NULL,Gloss Lamination,1516,1516,1318,1253,20
49,F25000A4SS350sGL,Flyers,25000,A4,Single Sided,350gsm Silk,NULL,Gloss Lamination,1887,1887,1641,1559,20
49,F100A4DS350sGL,Flyers,100,A4,Double Sided,350gsm Silk,NULL,Gloss Lamination,43,43,36,34,20
49,F250A4DS350sGL,Flyers,250,A4,Double Sided,350gsm Silk,NULL,Gloss Lamination,66,66,55,51,20
49,F500A4DS350sGL,Flyers,500,A4,Double Sided,350gsm Silk,NULL,Gloss Lamination,103,103,90,84,20
49,F1000A4DS350sGL,Flyers,1000,A4,Double Sided,350gsm Silk,NULL,Gloss Lamination,135,135,118,110,20
49,F2000A4DS350sGL,Flyers,2000,A4,Double Sided,350gsm Silk,NULL,Gloss Lamination,193,193,168,156,20
49,F5000A4DS350sGL,Flyers,5000,A4,Double Sided,350gsm Silk,NULL,Gloss Lamination,423,423,368,341,20
49,F10000A4DS350sGL,Flyers,10000,A4,Double Sided,350gsm Silk,NULL,Gloss Lamination,808,808,702,667,20
49,F15000A4DS350sGL,Flyers,15000,A4,Double Sided,350gsm Silk,NULL,Gloss Lamination,1165,1165,1013,963,20
49,F20000A4DS350sGL,Flyers,20000,A4,Double Sided,350gsm Silk,NULL,Gloss Lamination,1538,1538,1338,1272,20
49,F25000A4DS350sGL,Flyers,25000,A4,Double Sided,350gsm Silk,NULL,Gloss Lamination,1912,1912,1663,1580,20
49,F100A4SS350sSL,Flyers,100,A4,Single Sided,350gsm Silk,NULL,Soft-Touch Lamination,44,44,37,35,20
49,F250A4SS350sSL,Flyers,250,A4,Single Sided,350gsm Silk,NULL,Soft-Touch Lamination,71,71,59,55,20
49,F500A4SS350sSL,Flyers,500,A4,Single Sided,350gsm Silk,NULL,Soft-Touch Lamination,130,130,113,105,20
49,F1000A4SS350sSL,Flyers,1000,A4,Single Sided,350gsm Silk,NULL,Soft-Touch Lamination,217,217,188,174,20
49,F2000A4SS350sSL,Flyers,2000,A4,Single Sided,350gsm Silk,NULL,Soft-Touch Lamination,392,392,341,316,20
49,F5000A4SS350sSL,Flyers,5000,A4,Single Sided,350gsm Silk,NULL,Soft-Touch Lamination,930,930,809,749,20
49,F10000A4SS350sSL,Flyers,10000,A4,Single Sided,350gsm Silk,NULL,Soft-Touch Lamination,1784,1784,1552,1475,20
49,F15000A4SS350sSL,Flyers,15000,A4,Single Sided,350gsm Silk,NULL,Soft-Touch Lamination,2586,2586,2249,2137,20
49,F20000A4SS350sSL,Flyers,20000,A4,Single Sided,350gsm Silk,NULL,Soft-Touch Lamination,3437,3437,2989,2840,20
49,F25000A4SS350sSL,Flyers,25000,A4,Single Sided,350gsm Silk,NULL,Soft-Touch Lamination,4288,4288,3729,3543,20
49,F100A4DS350sSL,Flyers,100,A4,Double Sided,350gsm Silk,NULL,Soft-Touch Lamination,49,49,41,38,20
49,F250A4DS350sSL,Flyers,250,A4,Double Sided,350gsm Silk,NULL,Soft-Touch Lamination,80,80,66,62,20
49,F500A4DS350sSL,Flyers,500,A4,Double Sided,350gsm Silk,NULL,Soft-Touch Lamination,129,129,112,104,20
49,F1000A4DS350sSL,Flyers,1000,A4,Double Sided,350gsm Silk,NULL,Soft-Touch Lamination,224,224,195,181,20
49,F2000A4DS350sSL,Flyers,2000,A4,Double Sided,350gsm Silk,NULL,Soft-Touch Lamination,370,370,322,298,20
49,F5000A4DS350sSL,Flyers,5000,A4,Double Sided,350gsm Silk,NULL,Soft-Touch Lamination,866,866,753,697,20
49,F10000A4DS350sSL,Flyers,10000,A4,Double Sided,350gsm Silk,NULL,Soft-Touch Lamination,1694,1694,1473,1400,20
49,F15000A4DS350sSL,Flyers,15000,A4,Double Sided,350gsm Silk,NULL,Soft-Touch Lamination,2606,2606,2266,2153,20
49,F20000A4DS350sSL,Flyers,20000,A4,Double Sided,350gsm Silk,NULL,Soft-Touch Lamination,3459,3459,3008,2858,20
49,F25000A4DS350sSL,Flyers,25000,A4,Double Sided,350gsm Silk,NULL,Soft-Touch Lamination,4313,4313,3751,3564,20
49,F100A5SS150sNL,Flyers,100,A5,Single Sided,150gsm Silk,NULL,No lamination,20,20,17,16,0
49,F250A5SS150sNL,Flyers,250,A5,Single Sided,150gsm Silk,NULL,No lamination,22,22,18,17,0
49,F500A5SS150sNL,Flyers,500,A5,Single Sided,150gsm Silk,NULL,No lamination,22,22,19,18,0
49,F1000A5SS150sNL,Flyers,1000,A5,Single Sided,150gsm Silk,NULL,No lamination,30,30,26,25,0
49,F2000A5SS150sNL,Flyers,2000,A5,Single Sided,150gsm Silk,NULL,No lamination,36,36,31,29,0
49,F5000A5SS150sNL,Flyers,5000,A5,Single Sided,150gsm Silk,NULL,No lamination,64,64,56,52,0
49,F10000A5SS150sNL,Flyers,10000,A5,Single Sided,150gsm Silk,NULL,No lamination,106,106,92,88,0
49,F15000A5SS150sNL,Flyers,15000,A5,Single Sided,150gsm Silk,NULL,No lamination,154,154,134,128,0
49,F20000A5SS150sNL,Flyers,20000,A5,Single Sided,150gsm Silk,NULL,No lamination,201,201,175,167,0
49,F25000A5SS150sNL,Flyers,25000,A5,Single Sided,150gsm Silk,NULL,No lamination,247,247,215,205,0
49,F100A5DS150sNL,Flyers,100,A5,Double Sided,150gsm Silk,NULL,No lamination,20,20,17,16,0
49,F250A5DS150sNL,Flyers,250,A5,Double Sided,150gsm Silk,NULL,No lamination,22,22,18,17,0
49,F500A5DS150sNL,Flyers,500,A5,Double Sided,150gsm Silk,NULL,No lamination,28,28,24,23,0
49,F1000A5DS150sNL,Flyers,1000,A5,Double Sided,150gsm Silk,NULL,No lamination,35,35,30,28,0
49,F2000A5DS150sNL,Flyers,2000,A5,Double Sided,150gsm Silk,NULL,No lamination,45,45,39,37,0
49,F5000A5DS150sNL,Flyers,5000,A5,Double Sided,150gsm Silk,NULL,No lamination,75,75,65,61,0
49,F10000A5DS150sNL,Flyers,10000,A5,Double Sided,150gsm Silk,NULL,No lamination,125,125,109,104,0
49,F15000A5DS150sNL,Flyers,15000,A5,Double Sided,150gsm Silk,NULL,No lamination,175,175,152,145,0
49,F20000A5DS150sNL,Flyers,20000,A5,Double Sided,150gsm Silk,NULL,No lamination,226,226,197,188,0
49,F25000A5DS150sNL,Flyers,25000,A5,Double Sided,150gsm Silk,NULL,No lamination,277,277,241,229,0
49,F100A5SS250sNL,Flyers,100,A5,Single Sided,250gsm Silk,NULL,No lamination,24,24,20,19,0
49,F250A5SS250sNL,Flyers,250,A5,Single Sided,250gsm Silk,NULL,No lamination,25,25,21,20,0
49,F500A5SS250sNL,Flyers,500,A5,Single Sided,250gsm Silk,NULL,No lamination,25,25,22,21,0
49,F1000A5SS250sNL,Flyers,1000,A5,Single Sided,250gsm Silk,NULL,No lamination,37,37,32,30,0
49,F2000A5SS250sNL,Flyers,2000,A5,Single Sided,250gsm Silk,NULL,No lamination,52,52,45,42,0
49,F5000A5SS250sNL,Flyers,5000,A5,Single Sided,250gsm Silk,NULL,No lamination,99,99,86,80,0
49,F10000A5SS250sNL,Flyers,10000,A5,Single Sided,250gsm Silk,NULL,No lamination,181,181,157,150,0
49,F15000A5SS250sNL,Flyers,15000,A5,Single Sided,250gsm Silk,NULL,No lamination,253,253,220,209,0
49,F20000A5SS250sNL,Flyers,20000,A5,Single Sided,250gsm Silk,NULL,No lamination,334,334,291,277,0
49,F25000A5SS250sNL,Flyers,25000,A5,Single Sided,250gsm Silk,NULL,No lamination,408,408,354,337,0
49,F100A5DS250sNL,Flyers,100,A5,Double Sided,250gsm Silk,NULL,No lamination,24,24,20,19,0
49,F250A5DS250sNL,Flyers,250,A5,Double Sided,250gsm Silk,NULL,No lamination,25,25,21,20,0
49,F500A5DS250sNL,Flyers,500,A5,Double Sided,250gsm Silk,NULL,No lamination,31,31,27,25,0
49,F1000A5DS250sNL,Flyers,1000,A5,Double Sided,250gsm Silk,NULL,No lamination,40,40,35,33,0
49,F2000A5DS250sNL,Flyers,2000,A5,Double Sided,250gsm Silk,NULL,No lamination,55,55,48,45,0
49,F5000A5DS250sNL,Flyers,5000,A5,Double Sided,250gsm Silk,NULL,No lamination,108,108,94,87,0
49,F10000A5DS250sNL,Flyers,10000,A5,Double Sided,250gsm Silk,NULL,No lamination,202,202,176,168,0
49,F15000A5DS250sNL,Flyers,15000,A5,Double Sided,250gsm Silk,NULL,No lamination,281,281,244,232,0
49,F20000A5DS250sNL,Flyers,20000,A5,Double Sided,250gsm Silk,NULL,No lamination,370,370,322,306,0
49,F25000A5DS250sNL,Flyers,25000,A5,Double Sided,250gsm Silk,NULL,No lamination,450,450,391,372,0
49,F100A5SS250sML,Flyers,100,A5,Single Sided,250gsm Silk,NULL,Matt Lamination,32,32,27,25,20
49,F250A5SS250sML,Flyers,250,A5,Single Sided,250gsm Silk,NULL,Matt Lamination,38,38,32,30,20
49,F500A5SS250sML,Flyers,500,A5,Single Sided,250gsm Silk,NULL,Matt Lamination,46,46,40,37,20
49,F1000A5SS250sML,Flyers,1000,A5,Single Sided,250gsm Silk,NULL,Matt Lamination,58,58,50,47,20
49,F2000A5SS250sML,Flyers,2000,A5,Single Sided,250gsm Silk,NULL,Matt Lamination,90,90,78,73,20
49,F5000A5SS250sML,Flyers,5000,A5,Single Sided,250gsm Silk,NULL,Matt Lamination,187,187,163,151,20
49,F10000A5SS250sML,Flyers,10000,A5,Single Sided,250gsm Silk,NULL,Matt Lamination,354,354,308,293,20
49,F15000A5SS250sML,Flyers,15000,A5,Single Sided,250gsm Silk,NULL,Matt Lamination,509,509,443,421,20
49,F20000A5SS250sML,Flyers,20000,A5,Single Sided,250gsm Silk,NULL,Matt Lamination,676,676,588,559,20
49,F25000A5SS250sML,Flyers,25000,A5,Single Sided,250gsm Silk,NULL,Matt Lamination,833,833,724,688,20
49,F100A5DS250sML,Flyers,100,A5,Double Sided,250gsm Silk,NULL,Matt Lamination,32,32,27,25,20
49,F250A5DS250sML,Flyers,250,A5,Double Sided,250gsm Silk,NULL,Matt Lamination,38,38,32,30,20
49,F500A5DS250sML,Flyers,500,A5,Double Sided,250gsm Silk,NULL,Matt Lamination,53,53,46,43,20
49,F1000A5DS250sML,Flyers,1000,A5,Double Sided,250gsm Silk,NULL,Matt Lamination,62,62,54,50,20
49,F2000A5DS250sML,Flyers,2000,A5,Double Sided,250gsm Silk,NULL,Matt Lamination,94,94,82,76,20
49,F5000A5DS250sML,Flyers,5000,A5,Double Sided,250gsm Silk,NULL,Matt Lamination,199,199,173,161,20
49,F10000A5DS250sML,Flyers,10000,A5,Double Sided,250gsm Silk,NULL,Matt Lamination,380,380,331,315,20
49,F15000A5DS250sML,Flyers,15000,A5,Double Sided,250gsm Silk,NULL,Matt Lamination,565,565,491,467,20
49,F20000A5DS250sML,Flyers,20000,A5,Double Sided,250gsm Silk,NULL,Matt Lamination,746,746,649,617,20
49,F25000A5DS250sML,Flyers,25000,A5,Double Sided,250gsm Silk,NULL,Matt Lamination,917,917,797,758,20
49,F100A5SS250sGL,Flyers,100,A5,Single Sided,250gsm Silk,NULL,Gloss Lamination,32,32,26,25,20
49,F250A5SS250sGL,Flyers,250,A5,Single Sided,250gsm Silk,NULL,Gloss Lamination,37,37,31,29,20
49,F500A5SS250sGL,Flyers,500,A5,Single Sided,250gsm Silk,NULL,Gloss Lamination,44,44,38,36,20
49,F1000A5SS250sGL,Flyers,1000,A5,Single Sided,250gsm Silk,NULL,Gloss Lamination,53,53,46,43,20
49,F2000A5SS250sGL,Flyers,2000,A5,Single Sided,250gsm Silk,NULL,Gloss Lamination,80,80,70,65,20
49,F5000A5SS250sGL,Flyers,5000,A5,Single Sided,250gsm Silk,NULL,Gloss Lamination,165,165,143,133,20
49,F10000A5SS250sGL,Flyers,10000,A5,Single Sided,250gsm Silk,NULL,Gloss Lamination,308,308,268,255,20
49,F15000A5SS250sGL,Flyers,15000,A5,Single Sided,250gsm Silk,NULL,Gloss Lamination,441,441,383,364,20
49,F20000A5SS250sGL,Flyers,20000,A5,Single Sided,250gsm Silk,NULL,Gloss Lamination,585,585,508,483,20
49,F25000A5SS250sGL,Flyers,25000,A5,Single Sided,250gsm Silk,NULL,Gloss Lamination,718,718,625,594,20
49,F100A5DS250sGL,Flyers,100,A5,Double Sided,250gsm Silk,NULL,Gloss Lamination,32,32,26,25,20
49,F250A5DS250sGL,Flyers,250,A5,Double Sided,250gsm Silk,NULL,Gloss Lamination,37,37,31,29,20
49,F500A5DS250sGL,Flyers,500,A5,Double Sided,250gsm Silk,NULL,Gloss Lamination,51,51,44,41,20
49,F1000A5DS250sGL,Flyers,1000,A5,Double Sided,250gsm Silk,NULL,Gloss Lamination,57,57,50,47,20
49,F2000A5DS250sGL,Flyers,2000,A5,Double Sided,250gsm Silk,NULL,Gloss Lamination,85,85,74,69,20
49,F5000A5DS250sGL,Flyers,5000,A5,Double Sided,250gsm Silk,NULL,Gloss Lamination,176,176,153,142,20
49,F10000A5DS250sGL,Flyers,10000,A5,Double Sided,250gsm Silk,NULL,Gloss Lamination,335,335,291,277,20
49,F15000A5DS250sGL,Flyers,15000,A5,Double Sided,250gsm Silk,NULL,Gloss Lamination,490,490,426,405,20
49,F20000A5DS250sGL,Flyers,20000,A5,Double Sided,250gsm Silk,NULL,Gloss Lamination,647,647,562,534,20
49,F25000A5DS250sGL,Flyers,25000,A5,Double Sided,250gsm Silk,NULL,Gloss Lamination,793,793,689,655,20
49,F100A5SS250sSL,Flyers,100,A5,Single Sided,250gsm Silk,NULL,Soft-Touch Lamination,34,34,29,27,20
49,F250A5SS250sSL,Flyers,250,A5,Single Sided,250gsm Silk,NULL,Soft-Touch Lamination,44,44,37,35,20
49,F500A5SS250sSL,Flyers,500,A5,Single Sided,250gsm Silk,NULL,Soft-Touch Lamination,57,57,50,47,20
49,F1000A5SS250sSL,Flyers,1000,A5,Single Sided,250gsm Silk,NULL,Soft-Touch Lamination,98,98,85,79,20
49,F2000A5SS250sSL,Flyers,2000,A5,Single Sided,250gsm Silk,NULL,Soft-Touch Lamination,169,169,147,136,20
49,F5000A5SS250sSL,Flyers,5000,A5,Single Sided,250gsm Silk,NULL,Soft-Touch Lamination,386,386,336,311,20
49,F10000A5SS250sSL,Flyers,10000,A5,Single Sided,250gsm Silk,NULL,Soft-Touch Lamination,752,752,654,622,20
49,F15000A5SS250sSL,Flyers,15000,A5,Single Sided,250gsm Silk,NULL,Soft-Touch Lamination,1106,1106,961,913,20
49,F20000A5SS250sSL,Flyers,20000,A5,Single Sided,250gsm Silk,NULL,Soft-Touch Lamination,1471,1471,1279,1216,20
49,F25000A5SS250sSL,Flyers,25000,A5,Single Sided,250gsm Silk,NULL,Soft-Touch Lamination,1827,1827,1588,1509,20
49,F100A5DS250sSL,Flyers,100,A5,Double Sided,250gsm Silk,NULL,Soft-Touch Lamination,34,34,29,27,20
49,F250A5DS250sSL,Flyers,250,A5,Double Sided,250gsm Silk,NULL,Soft-Touch Lamination,44,44,37,35,20
